ano,codigo_escola,escola,endereco_bairro,endereco_logradouro,endereco_numero,rpa,ano_ensino,modalidade_ensino_codigo,serie_codigo,modalidade_ensino,serie,turma,turno,matricula,sexo,idade,situacao_codigo,situacao_nome
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,A,MANH,18054269,2,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,A,MANH,17023688,1,7,D,DESIST/DEIXOU FREQUE
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,A,MANH,18026869,2,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,A,MANH,23091819,1,8,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,A,MANH,17032865,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,A,MANH,17653851,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,A,MANH,19645023,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,B,MANH,19955944,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,B,MANH,21674914,2,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,B,MANH,17637635,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,B,MANH,22099263,2,7,D,DESIST/DEIXOU FREQUE
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,B,MANH,21060266,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,B,MANH,18024122,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,B,MANH,19600461,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,B,MANH,21156140,1,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,B,MANH,22027920,1,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,B,MANH,21033412,1,7,TR,TR DUR ANO FORA REDE
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,B,MANH,18047319,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,B,MANH,18632360,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,B,MANH,22699830,1,6,TR,TR DUR ANO FORA REDE
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,B,MANH,18717519,1,8,RTF,RETIDO POR FALTA
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,B,MANH,18033920,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,B,MANH,17605881,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,B,MANH,21636613,2,7,D,DESIST/DEIXOU FREQUE
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,B,MANH,22688803,1,8,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,B,MANH,18063888,2,7,D,DESIST/DEIXOU FREQUE
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,B,MANH,23234164,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,C,MANH,23118458,1,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,C,MANH,23202041,2,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,C,MANH,21632600,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,C,MANH,23212900,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,C,MANH,21096740,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,C,MANH,18029884,2,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,C,MANH,18028500,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,C,MANH,20023448,2,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,C,MANH,18059244,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,C,MANH,17604699,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,C,MANH,22192107,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,C,MANH,21679789,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,C,MANH,20026862,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,C,MANH,18749712,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,C,MANH,21639175,1,6,RTF,RETIDO POR FALTA
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,C,MANH,21630615,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,C,MANH,23195207,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,D,MANH,18058540,1,7,TR,TR DUR ANO FORA REDE
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,D,MANH,23759771,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,D,MANH,18719899,1,8,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,D,MANH,19612192,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,D,MANH,20771428,1,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,D,MANH,17025737,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,D,MANH,18656404,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,D,MANH,23252030,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,D,MANH,21632618,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,D,MANH,19828152,2,6,TR,TR DUR ANO FORA REDE
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,D,MANH,23101687,2,8,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,D,MANH,22073264,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,D,MANH,19612370,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,D,MANH,23212004,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,D,MANH,18655823,2,6,TR,TR DUR ANO FORA REDE
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,D,MANH,23315245,1,6,RTF,RETIDO POR FALTA
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,E,MANH,17056101,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,E,MANH,19000677,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,E,MANH,21608962,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,E,MANH,18048773,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,E,MANH,18052800,1,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,E,MANH,18064892,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,E,MANH,19667728,1,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,E,MANH,23699604,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,E,MANH,23643196,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,E,MANH,18058434,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,E,MANH,22667342,2,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,E,MANH,22198504,1,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,F,TARDE,21634114,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,F,TARDE,21109893,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,F,TARDE,20748337,1,7,RTF,RETIDO POR FALTA
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,F,TARDE,22696679,2,9,TR,TR DUR ANO FORA REDE
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,F,TARDE,21048088,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,F,TARDE,21111316,1,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,F,TARDE,21088268,2,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,F,TARDE,19981597,1,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,F,TARDE,20768583,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,F,TARDE,21077100,2,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,F,TARDE,19929994,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,F,TARDE,21041911,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,F,TARDE,22028463,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,F,TARDE,21030812,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,F,TARDE,22022309,2,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,F,TARDE,20001789,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,F,TARDE,18607934,2,7,TR,TR DUR ANO FORA REDE
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,F,TARDE,21039933,1,6,TR,TR DUR ANO FORA REDE
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,F,TARDE,18032605,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,G,TARDE,19023944,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,G,TARDE,19037554,1,7,TR,TR DUR ANO FORA REDE
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,G,TARDE,21103151,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,G,TARDE,22037500,1,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,G,TARDE,23127988,1,8,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,G,TARDE,18033008,2,7,TR,TR DUR ANO FORA REDE
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,G,TARDE,21053260,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,G,TARDE,17638488,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,G,TARDE,19631871,2,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,G,TARDE,21636346,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,G,TARDE,21080780,2,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,G,TARDE,21101868,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,G,TARDE,21068283,2,7,TR,TR DUR ANO FORA REDE
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,G,TARDE,21051925,1,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,G,TARDE,21630313,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,G,TARDE,21016933,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,G,TARDE,17617642,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,H,TARDE,17601940,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,H,TARDE,21088322,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,H,TARDE,18706452,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,H,TARDE,20774516,2,7,D,DESIST/DEIXOU FREQUE
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,H,TARDE,22656170,1,6,TR,TR DUR ANO FORA REDE
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,H,TARDE,22029338,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,H,TARDE,21073236,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,H,TARDE,22039031,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,H,TARDE,17698383,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,H,TARDE,18780296,2,7,RTF,RETIDO POR FALTA
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,H,TARDE,21073325,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,H,TARDE,19994737,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,H,TARDE,18766595,2,6,RTF,RETIDO POR FALTA
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,H,TARDE,21035016,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,H,TARDE,21636915,2,6,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,H,TARDE,17638038,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,H,TARDE,23099704,2,9,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,I,TARDE,20016956,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,I,TARDE,21084610,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,I,TARDE,20734999,2,8,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,I,TARDE,21008744,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,I,TARDE,21634084,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,I,TARDE,18008968,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,I,TARDE,21640769,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,I,TARDE,21019207,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,I,TARDE,19657137,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,I,TARDE,21068704,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,I,TARDE,21062544,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,I,TARDE,17607426,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,I,TARDE,15020657,1,9,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,I,TARDE,21041695,1,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,I,TARDE,21081913,2,7,AP,APROVADO
2023,190,CASARAO DO BARBALHO,IPUTINGA,DO BARBALHO,1595,4,1 ANO,1,0,ENSINO FUNDAMENTAL,1 ANO,I,TARDE,21676143,2,8,AP,APROVADO
